id,name,age,ova,bov,pot,growth,a/w,d/w,value,total_stats,base_stats,composure,stamina,strength,power,reactions
178567,E. Pieters,31,74,74,74,0,Medium,High,4100000.0,1880,395,66.0,73,77,311,72
178571,Bracali,39,72,72,72,0,Medium,Medium,325000.0,1231,387,47.0,31,69,237,67
178578,Ione Cabrera,33,64,64,64,0,Medium,Medium,210000.0,1550,306,67.0,55,75,291,61
178584,A. Pearce,31,68,68,68,0,Low,High,675000.0,1399,291,60.0,66,81,292,64
178590,T. Cywka,31,63,64,63,0,Medium,High,275000.0,1785,376,58.0,62,61,320,61
178603,M. Hummels,31,86,86,86,0,High,High,33000000.0,2040,431,89.0,65,86,341,87
178614,Varela,32,74,74,74,0,Low,High,3600000.0,1773,379,68.0,72,87,327,68
178616,Adrián González,32,71,71,71,0,Medium,Medium,1800000.0,2020,419,67.0,81,71,364,78
178623,David Caiado,33,66,66,66,0,High,Medium,400000.0,1670,339,64.0,49,44,286,60
178625,Mosquera,32,74,74,74,0,Medium,Medium,3700000.0,1917,387,71.0,83,68,344,71
178628,F. Forestieri,30,70,72,70,0,High,Medium,1700000.0,1909,402,71.0,59,62,351,66
178750,Sergio Asenjo,31,82,82,82,0,Medium,Medium,14000000.0,1361,461,64.0,41,73,258,79
178766,B. Mitrev,33,63,63,63,0,Medium,Medium,200000.0,977,337,62.0,29,24,153,60
178767,N. Mihaylov,32,66,66,66,0,Medium,Medium,0.0,1137,383,64.0,35,69,229,63
179516,R. Hennings,32,75,75,75,0,High,High,5500000.0,1900,392,69.0,75,77,388,74
179527,L. Rémy,33,76,76,76,0,Medium,Medium,4800000.0,1876,390,78.0,60,72,370,77
179528,Xavi Torres,33,71,71,71,0,Medium,Medium,1200000.0,1852,381,74.0,72,82,358,71
179537,H. Singh,29,63,63,63,0,Medium,Medium,350000.0,1770,360,66.0,66,70,344,60
179544,Y. Mulumbu,33,67,67,67,0,High,Medium,450000.0,1809,378,69.0,55,72,333,69
179546,M. Marin,31,75,75,75,0,Medium,Low,6000000.0,1812,367,74.0,63,32,294,66
179547,V. Mannone,32,70,70,70,0,Medium,Medium,1100000.0,1257,397,57.0,31,67,235,70
179549,S. Maierhofer,37,64,64,64,0,Medium,Low,160000.0,1542,316,65.0,31,94,294,65
179551,O. Kamara,30,73,73,73,0,Medium,Medium,3900000.0,1825,387,74.0,78,78,376,75
179560,M. Sulejmani,31,76,77,76,0,Medium,Low,7000000.0,1873,392,70.0,53,59,309,75
179565,M. Gavranović,30,68,69,68,0,Medium,Medium,875000.0,1778,370,60.0,65,67,338,64
179569,R. Majewski,33,66,67,66,0,Medium,Medium,400000.0,1817,369,63.0,48,51,318,61
179574,G. Hooper,32,72,72,72,0,Medium,Low,2500000.0,1706,356,78.0,53,76,338,70
179579,T. Nowak,34,64,64,64,0,High,Medium,230000.0,1750,364,68.0,60,74,331,63
179591,Pablo Hernández,35,75,75,75,0,Medium,Medium,2900000.0,1957,402,78.0,77,53,338,68
179592,G. Boyd,34,67,67,67,0,High,High,375000.0,1856,384,67.0,70,63,324,65
179605,A. Taarabt,31,77,78,77,0,Medium,Medium,7500000.0,1988,429,87.0,78,67,326,80
179613,B. Sako,30,71,71,71,0,High,Low,2200000.0,1880,398,69.0,67,81,360,67
179633,S. Rieks,33,71,71,71,0,Medium,High,1400000.0,1974,419,72.0,78,72,355,74
179645,S. Kjær,31,80,80,80,0,Low,High,11000000.0,1839,391,69.0,65,77,334,75
179663,T. Rowe,31,70,70,70,0,High,Medium,1300000.0,1826,386,63.0,82,63,324,66
179684,J. Castillo,38,65,64,65,0,Medium,Medium,90000.0,1100,372,29.0,33,45,184,65
179685,C. Seitz,33,66,66,66,0,Medium,Medium,350000.0,1136,386,49.0,44,84,249,61
179686,M. Edu,31,71,70,71,0,Medium,Medium,1600000.0,1889,395,63.0,53,83,345,63
179687,J. Martínez,33,72,72,72,0,High,High,1400000.0,1933,416,68.0,84,62,340,62
179695,R. Cruzado,35,69,69,69,0,Medium,Medium,450000.0,1798,381,75.0,79,77,355,70
179696,E. Insúa,31,72,72,72,0,High,Low,2200000.0,1986,412,70.0,75,74,375,74
179698,L. Grimi,35,67,68,67,0,Medium,Medium,220000.0,1809,381,63.0,62,70,346,63
179713,J. Pino,27,68,70,70,2,Medium,Low,1100000.0,1738,372,61.0,61,60,323,66
179714,D. Richards,31,62,63,62,0,Medium,Low,240000.0,1638,349,61.0,73,55,321,67
179731,D. Cabrera,30,67,67,67,0,Medium,Medium,700000.0,1863,390,63.0,68,72,342,62
179746,S. Vokes,30,69,69,69,0,Medium,Medium,1000000.0,1772,359,74.0,72,84,384,73
179752,O. Cardozo,37,72,72,72,0,Medium,Low,1100000.0,1654,330,75.0,31,88,327,70
179765,E. Vecchio,31,72,73,72,0,Medium,Medium,2700000.0,1957,420,70.0,71,81,351,70
179783,R. Fährmann,31,77,77,77,0,Medium,Medium,5500000.0,1142,399,61.0,32,71,216,75
179784,B. Höwedes,31,79,79,79,0,Medium,High,9500000.0,1797,377,84.0,60,78,304,72
179789,D. Da Silva,32,77,77,77,0,Low,High,5500000.0,1699,355,73.0,64,78,320,72
179813,E. Cavani,32,86,86,86,0,High,High,35500000.0,2144,444,80.0,90,79,422,88
179820,L. Robles,36,72,72,72,0,Medium,Medium,525000.0,1211,399,53.0,45,66,236,67
179844,Diego Costa,31,80,80,80,0,High,Medium,13500000.0,1973,425,83.0,73,92,388,80
179846,S. Khedira,33,81,81,81,0,Medium,Medium,10500000.0,2068,430,84.0,65,85,376,81
179847,F. Fazio,33,77,77,77,0,Low,Medium,4200000.0,1550,333,79.0,63,83,271,70
179855,J. Beckford,34,65,64,65,0,Medium,Low,275000.0,1587,332,65.0,50,73,318,65
179860,R. Reid,31,62,62,62,0,Medium,Low,275000.0,1588,348,59.0,65,73,319,58
179869,G. Sawyer,34,64,64,64,0,Medium,Medium,170000.0,1558,327,70.0,63,70,283,66
179875,D. N'Doye,34,74,74,74,0,High,Medium,3000000.0,1843,389,74.0,70,86,376,70
179897,R. Sigurðsson,34,71,71,71,0,Medium,Medium,875000.0,1602,340,64.0,55,82,304,67
179902,Cidimar,28,62,62,62,0,Medium,Medium,250000.0,1597,336,61.0,54,77,349,58
179909,A. Annan,31,65,65,65,0,Medium,Medium,375000.0,1779,375,77.0,67,61,326,62
179931,C. Avinel,33,68,68,68,0,Low,High,425000.0,1681,360,65.0,81,81,357,59
179944,David Luiz,33,80,80,80,0,Medium,Medium,7000000.0,2062,426,75.0,68,78,376,76
179954,T. Kraft,30,75,75,75,0,Medium,Medium,4500000.0,1202,408,45.0,35,68,237,74
179972,E. Derdiyok,31,72,71,72,0,Medium,Low,2800000.0,1699,346,68.0,54,91,364,69
179981,I. Nganga,27,58,59,58,0,High,Medium,130000.0,1556,337,61.0,58,72,293,51
179982,Cabral,28,66,69,66,0,Medium,Medium,650000.0,1819,388,68.0,61,78,344,60
180174,B. Kopplin,31,67,67,67,0,High,Medium,550000.0,1758,383,65.0,80,74,324,65
180175,Alexandre Pato,28,80,78,80,0,High,Low,15500000.0,1944,412,74.0,67,72,366,78
180206,M. Pjanić,30,85,85,85,0,Medium,Medium,35500000.0,2181,449,86.0,81,59,359,84
180216,S. Coleman,31,79,79,79,0,High,High,9000000.0,2047,433,82.0,72,65,349,78
180228,David Braz,31,73,72,73,0,Low,Medium,2700000.0,1642,350,71.0,53,79,296,66
180250,William,33,69,70,69,0,High,High,625000.0,1967,417,66.0,75,69,357,71
180255,C. Brüls,27,69,68,69,0,Medium,Low,1000000.0,1740,369,65.0,63,62,297,67
180281,Fernandinho Silva,34,73,73,73,0,High,Low,2000000.0,1958,411,63.0,68,58,355,70
180283,Ki Sung Yueng,31,72,72,72,0,Medium,Medium,2700000.0,1942,401,74.0,62,70,349,65
180287,D. Damjanović,38,67,67,67,0,High,Low,275000.0,1693,338,71.0,48,75,335,68
180293,Park Won Jae,36,64,64,64,0,Medium,High,80000.0,1727,352,62.0,50,66,298,62
180334,Marcelo,33,76,76,76,0,Low,Medium,3600000.0,1725,361,65.0,75,90,356,66
180352,R. Finn,32,62,62,62,0,High,High,190000.0,1747,368,64.0,83,69,336,58
180359,Luisinho,35,73,73,73,0,High,Medium,1100000.0,1862,394,68.0,52,59,257,73
180403,Willian,31,82,82,82,0,High,High,19500000.0,2030,434,79.0,77,59,333,80
180409,C. Gülselam,32,70,72,70,0,Medium,High,1200000.0,1725,371,56.0,69,86,360,70
180432,Hernanes,33,78,76,78,0,Medium,Medium,6000000.0,2022,420,78.0,71,72,366,70
180635,T. Elphick,32,69,69,69,0,Medium,High,675000.0,1480,313,53.0,34,79,283,63
180674,Egídio,29,73,74,73,0,High,Medium,2100000.0,1977,417,61.0,68,44,317,74
180706,C. Cathcart,31,74,74,74,0,Medium,High,4200000.0,1588,331,71.0,63,77,307,77
180714,Guilherme,34,78,78,78,0,Medium,Medium,4500000.0,1231,424,65.0,34,71,237,74
180739,E. Kawashima,37,68,68,68,0,Medium,Medium,90000.0,1139,375,44.0,30,60,226,64
180740,N. Topor-Stanley,35,64,64,64,0,Low,High,140000.0,1507,328,61.0,83,92,363,56
180746,A. Durante,38,65,65,65,0,Medium,High,110000.0,1486,308,67.0,72,84,301,58
180754,K. Nakamura,39,68,69,68,0,Medium,Medium,240000.0,1915,369,80.0,51,59,326,61
180808,O. Kúdela,33,74,74,74,0,Medium,High,2700000.0,1931,411,78.0,78,75,343,73
180818,D. McGoldrick,32,74,75,74,0,Medium,High,4500000.0,1866,387,76.0,69,71,353,78
180819,A. Lallana,32,77,78,77,0,High,High,6500000.0,2039,421,80.0,58,60,329,73
180823,R. Řezník,31,74,74,74,0,Medium,High,4100000.0,1905,413,65.0,77,75,339,72
180826,Luiz Adriano,31,78,77,78,0,High,Medium,9500000.0,1868,396,72.0,72,72,373,70
180903,J. O'Shea,31,65,67,65,0,Medium,Low,475000.0,1775,372,72.0,78,62,337,59
180930,E. Džeko,34,83,83,83,0,Medium,Medium,13500000.0,1918,408,83.0,70,81,380,83
180955,Breno,25,75,75,77,2,Medium,Medium,4100000.0,1755,378,61.0,51,80,295,60
181010,L. Broxham,32,65,65,65,0,Medium,High,350000.0,1748,358,69.0,92,81,386,58
181013,N. Gerzić,36,66,66,66,0,Medium,Medium,200000.0,1775,354,72.0,53,67,306,67
181098,M. Hasebe,36,76,76,76,0,Medium,Medium,1600000.0,1963,402,82.0,62,68,311,80
181120,Chong Te Se,36,65,65,65,0,High,Medium,190000.0,1732,364,72.0,64,81,357,62
181123,T. Hořava,32,71,71,71,0,High,High,1800000.0,1881,393,78.0,74,58,333,73
181149,A. Hainault,33,65,65,65,0,Medium,Medium,250000.0,1596,315,65.0,55,77,323,62
181205,A. Hloušek,31,72,72,72,0,High,Medium,2200000.0,1921,414,73.0,79,75,344,70
181256,M. Kozáčik,35,72,71,72,0,Medium,Medium,850000.0,1169,414,63.0,25,63,219,64
181262,M. Suchý,32,72,72,72,0,Low,High,2000000.0,1707,356,77.0,51,79,325,72
181271,B. Dočkal,31,75,75,75,0,Medium,Low,6000000.0,1933,398,78.0,60,58,334,74
181281,T. Necid,29,68,68,68,0,Medium,Medium,900000.0,1603,334,67.0,63,80,307,66
181291,G. Wijnaldum,29,85,85,85,0,High,High,37000000.0,2267,475,86.0,93,74,399,86
181318,A. Ekdal,30,75,75,75,0,Medium,Medium,6000000.0,1947,405,76.0,71,71,346,74
181339,K. Ceesay,32,64,64,64,0,High,Medium,300000.0,1767,379,54.0,77,75,331,60
181343,P. Bengtsson,32,68,68,68,0,High,Medium,550000.0,1818,378,64.0,77,58,326,70
181349,A. Gerndt,33,68,70,68,0,Medium,Medium,575000.0,1805,381,67.0,73,70,351,65
181375,M. Martins,33,71,71,71,0,Medium,Medium,0.0,1778,372,65.0,66,82,373,63
181383,J. Johansson,30,72,72,72,0,Medium,High,2600000.0,1787,389,76.0,74,85,341,68
181402,W. Vainqueur,30,74,74,74,0,Medium,Medium,4600000.0,1885,408,74.0,79,79,366,72
181404,L. Mabiala,32,72,72,72,0,Low,Medium,2000000.0,1617,349,58.0,78,85,331,65
181435,R. Élie,30,64,64,64,0,Low,High,300000.0,1550,328,61.0,81,74,303,59
181445,R. Bengtsson,34,73,73,73,0,Medium,Medium,1500000.0,1573,330,74.0,34,80,271,73
181455,A. Cissokho,31,68,69,68,0,Medium,Medium,650000.0,1844,395,64.0,68,74,346,57
181456,R. Genevois,30,73,72,73,0,Low,Medium,3000000.0,1651,361,65.0,64,78,292,67
181458,I. Perišić,31,82,82,82,0,Medium,Medium,19500000.0,2153,454,80.0,81,76,406,79
181459,V. Torosidis,35,72,72,72,0,Medium,High,875000.0,1842,394,76.0,53,75,342,70
181460,S. Ninis,26,70,68,71,1,High,Low,1200000.0,1756,361,65.0,62,58,314,66
181480,A. Kwasnik,30,56,58,56,0,Medium,Medium,70000.0,1563,326,61.0,53,58,284,55
181481,D. Vukovic,35,74,74,74,0,Medium,Medium,1500000.0,1195,410,33.0,34,74,237,70
181483,M. Jedinák,33,71,72,71,0,Low,High,950000.0,1894,382,73.0,57,81,344,70
181557,K. Aït-Fana,27,70,71,70,0,Medium,Low,1400000.0,1708,359,58.0,58,43,255,70
181558,R. Armand,33,67,67,67,0,High,Medium,475000.0,1705,353,59.0,70,64,344,66
181559,F. Bellugou,33,69,69,69,0,Medium,Medium,500000.0,1704,343,64.0,73,68,324,66
181560,M. Yanga-Mbiwa,30,72,72,72,0,Medium,Medium,2500000.0,1625,353,65.0,56,75,297,65
181573,O. Akhmedov,32,73,73,73,0,Medium,Medium,3000000.0,2014,423,72.0,76,70,361,75
181681,S. Williams,33,70,70,70,0,Medium,High,875000.0,1913,394,70.0,74,76,357,70
181721,D. Bakar,28,69,69,69,0,Medium,Medium,1100000.0,1784,373,65.0,62,63,342,65
181725,G. Deegan,32,59,60,59,0,Medium,High,100000.0,1626,331,63.0,70,74,322,57
181733,A. Lukse,32,65,65,65,0,Medium,Medium,325000.0,1062,360,13.0,28,63,204,62
181780,T. Matavž,31,70,70,70,0,Medium,Low,0.0,1651,334,75.0,69,73,345,70
181783,M. Mandžukić,33,83,81,83,0,High,High,16500000.0,2094,442,80.0,79,87,395,88
181786,V. Ćorluka,34,79,79,79,0,High,Medium,4700000.0,1863,393,78.0,68,84,347,73
181795,F. Kudryashov,33,73,73,73,0,Medium,Medium,1800000.0,1799,385,69.0,72,73,315,74
181820,S. Jovetić,30,77,78,77,0,High,Low,8500000.0,1909,394,78.0,49,68,346,77
181866,N. Rukavytsya,30,67,67,67,0,Medium,Low,0.0,1676,371,57.0,62,75,323,67
181872,A. Vidal,33,83,83,83,0,High,High,15000000.0,2241,470,80.0,86,83,416,85
181879,S. Hird,32,60,60,60,0,Low,Medium,130000.0,1508,307,49.0,66,73,282,63
181971,Huang Bowen,32,69,69,69,0,Medium,Medium,700000.0,1894,398,65.0,68,75,341,66
181989,A. Ríos,30,68,68,68,0,Medium,Medium,875000.0,1777,369,70.0,70,75,352,67
182001,Titi,32,72,72,72,0,High,Medium,2000000.0,1588,320,62.0,61,88,284,69
182002,Sidnei,30,79,79,79,0,High,Medium,10000000.0,1857,412,71.0,65,93,367,76
182043,Zeng Cheng,33,71,71,71,0,Medium,Medium,1300000.0,1160,383,62.0,41,37,196,70
182045,Rong Hao,33,63,63,63,0,High,Medium,170000.0,1721,363,58.0,74,65,304,65
182091,K. Barbarouses,30,70,72,70,0,High,Medium,1700000.0,1799,392,70.0,91,63,351,70
182096,Zheng Long,32,66,66,66,0,Medium,High,500000.0,1758,379,63.0,65,65,316,64
182105,Felipe,29,77,77,77,0,Medium,Medium,1600000.0,1343,433,61.0,33,69,235,80
182112,V. Lia,35,61,61,61,0,Medium,Medium,80000.0,1597,327,60.0,74,74,343,57
182133,A. Epureanu,33,75,75,75,0,Low,Medium,3100000.0,1678,363,69.0,69,85,293,71
182152,Koo Ja Cheol,29,76,75,76,0,Medium,Medium,7500000.0,2025,418,70.0,72,64,370,73
182160,E. Knudtzon,31,65,65,65,0,High,Medium,475000.0,1720,379,58.0,68,67,301,58
182168,A. Ranocchia,32,74,74,74,0,Low,Medium,3600000.0,1534,324,69.0,51,74,281,65
182178,G. Berardi,31,70,70,70,0,Medium,High,1300000.0,1785,375,69.0,78,72,330,69
182179,S. De Maio,33,74,74,74,0,Medium,High,2700000.0,1505,329,76.0,55,89,322,67
182184,D. Stephens,31,75,76,75,0,Medium,High,5500000.0,1994,413,79.0,84,70,375,76
182207,D. Stockdale,34,67,67,67,0,Medium,Medium,325000.0,1135,369,42.0,25,61,205,65
182212,A. Modeste,32,75,75,75,0,Medium,Medium,5500000.0,1858,394,77.0,67,86,383,79
182224,Wang Dalei,31,71,71,71,0,Medium,Medium,1500000.0,1322,408,62.0,45,56,237,70
182270,W. Sandilands,36,69,69,69,0,Medium,Medium,180000.0,1172,399,62.0,26,72,235,61
182288,T. Phala,30,71,70,71,0,High,Medium,0.0,1812,386,71.0,76,42,315,61
182343,Hao Junmin,33,73,73,73,0,High,Medium,2300000.0,1989,417,66.0,80,58,341,69
182359,Yang Qipeng,33,59,59,59,0,Medium,Medium,80000.0,1195,332,55.0,30,61,214,60
182362,Tan Wangsong,34,59,62,59,0,Medium,High,50000.0,1663,336,57.0,70,73,322,58
182365,J. Jones,31,67,67,67,0,Medium,Medium,500000.0,1031,366,35.0,30,51,189,60
182372,Wang Dong,38,59,59,59,0,High,Medium,50000.0,1576,320,65.0,34,67,281,65
182409,Zhang Chengdong,31,67,68,67,0,Medium,High,575000.0,1946,403,62.0,81,79,381,70
182411,Yu Hanchao,33,71,71,71,0,High,Low,1400000.0,1808,379,71.0,70,64,321,69
182412,Dai Lin,32,67,67,67,0,Low,Medium,500000.0,1734,358,60.0,71,77,364,65
182422,Zhang Lu,31,63,63,63,0,Medium,Medium,240000.0,1139,372,63.0,37,65,222,60
182427,Yang Xu,33,64,64,64,0,Medium,Medium,275000.0,1612,332,59.0,65,80,339,64
182435,M. Langerak,31,70,70,70,0,Medium,Medium,1100000.0,1073,361,45.0,33,33,185,68
182440,R. Kruse,31,69,69,69,0,Medium,Medium,925000.0,1807,373,66.0,61,54,321,69
182471,Sun Shoubo,37,55,55,55,0,Medium,Medium,8000.0,1130,322,36.0,41,72,229,48
182473,Li Xuepeng,31,71,71,71,0,High,Medium,1700000.0,1917,408,65.0,75,72,339,68
182474,Zhang Chong,32,62,62,62,0,Medium,Medium,180000.0,1058,362,56.0,28,26,172,58
182493,D. Godín,34,85,85,85,0,Medium,High,14500000.0,1875,396,80.0,62,85,346,74
182494,F. Muslera,34,82,82,82,0,Medium,Medium,9500000.0,1405,461,53.0,45,68,263,78
182495,M. Cáceres,33,76,76,76,0,Medium,High,3600000.0,1901,403,78.0,61,72,353,70
182520,M. Männel,32,71,71,71,0,Medium,Medium,1400000.0,1198,395,47.0,34,61,231,64
182521,T. Kroos,30,88,88,88,0,Medium,Medium,55000000.0,2150,447,88.0,75,73,355,89
182528,K. Erasmus,28,69,69,69,0,Medium,Medium,0.0,1728,361,66.0,67,53,315,65
182629,Beto,38,76,76,76,0,Medium,Medium,0.0,1236,417,68.0,40,52,230,74
182632,Rúben Ribeiro,32,73,73,73,0,Medium,Medium,3100000.0,1975,408,83.0,63,60,341,71
182670,M. Tekdemir,32,75,75,75,0,Medium,High,4400000.0,1936,403,70.0,81,66,367,73
182681,C. Daniel,32,63,63,63,0,High,Medium,230000.0,1751,382,47.0,75,80,359,52
182713,M. Mavraj,34,70,70,70,0,Medium,Medium,650000.0,1460,294,63.0,58,77,260,64
182731,B. Sarmiento,28,72,71,72,0,High,Low,3100000.0,1786,370,70.0,54,57,300,68
182733,Marcelo Oliveira,28,70,72,70,0,Medium,Medium,1000000.0,1869,407,61.0,76,75,358,79
182743,T. Kirschbaum,33,67,67,67,0,Medium,Medium,400000.0,1048,360,49.0,29,67,215,65
182744,J. Holebas,36,75,75,75,0,High,Medium,1200000.0,2030,419,72.0,70,70,367,71
182761,A. Legzdins,32,64,64,64,0,Medium,Medium,275000.0,1097,348,60.0,31,65,217,62
182836,A. Carroll,31,74,74,74,0,Medium,High,5000000.0,1769,362,75.0,32,91,357,74
182837,K. LuaLua,29,67,69,67,0,Medium,Medium,750000.0,1801,385,65.0,52,71,322,65
182859,W. Gargano,35,73,73,73,0,High,High,1300000.0,1872,393,75.0,84,67,354,63
182878,Jonathan Reis,28,67,66,67,0,Low,Low,750000.0,1608,338,60.0,43,74,307,66
182879,B. Dzsudzsák,33,76,76,76,0,Medium,Medium,0.0,1930,402,77.0,65,61,351,71
182882,C. Sánchez,33,72,73,72,0,Medium,Medium,1500000.0,1827,391,73.0,52,76,341,64
182883,K. Agard,30,64,64,64,0,High,High,425000.0,1733,371,53.0,73,71,357,64
182888,H. Nordtveit,30,73,73,73,0,Medium,Medium,3200000.0,1870,390,68.0,63,77,344,73
182896,R. Rosales,31,77,77,77,0,High,Medium,6500000.0,1995,420,75.0,66,65,345,80
182941,P. Aguilar,33,75,75,75,0,Medium,High,3100000.0,1754,368,78.0,62,77,343,69
182945,M. Gradel,32,77,77,77,0,High,High,7000000.0,1940,406,76.0,70,59,347,76
182959,A. Hruška,34,74,74,74,0,Medium,Medium,2500000.0,1047,393,26.0,21,66,205,75
183025,M. Simon,34,61,61,61,0,High,High,130000.0,1636,353,64.0,75,87,371,60
183066,M. Baudry,32,65,65,65,0,Medium,High,350000.0,1481,322,67.0,65,74,282,61
183068,C. Beauvue,31,71,71,71,0,Medium,High,2100000.0,1827,369,61.0,54,60,341,61
183108,N. Amrabat,33,79,79,79,0,High,Medium,7500000.0,2067,441,71.0,79,80,365,74
183118,B. Sigmund,34,64,64,64,0,Medium,High,130000.0,1416,306,61.0,81,82,329,52
183125,T. Deeney,32,76,76,76,0,High,Medium,6000000.0,1914,392,78.0,69,91,404,77
183129,C. Clark,30,76,76,76,0,Medium,Medium,6000000.0,1755,363,68.0,62,76,337,71
183130,M. Albrighton,30,76,76,76,0,High,High,7500000.0,1994,415,70.0,78,60,339,74
183138,K. Pearce,29,66,66,66,0,Medium,Medium,550000.0,1559,348,60.0,78,84,303,60
183141,Oier,30,74,74,74,0,Medium,Medium,3800000.0,1247,409,54.0,43,66,243,69
183177,L. Barrios,35,70,70,70,0,High,Low,825000.0,1788,370,73.0,62,76,346,65
183187,V. Stocker,31,73,73,73,0,High,Medium,3500000.0,1909,400,66.0,66,66,343,70
183188,M. Gazzola,35,67,67,67,0,High,Medium,220000.0,1695,362,64.0,69,64,305,65
183204,P. Zanev,34,66,66,66,0,Medium,Medium,0.0,1787,370,64.0,67,67,335,62
183211,M. Škoda,34,71,71,71,0,Medium,Medium,1200000.0,1784,376,74.0,59,84,344,65
183220,J. Morávek,30,70,71,70,0,Medium,Medium,1600000.0,1832,373,69.0,34,66,277,72
183228,B. Augustyn,32,69,69,69,0,Medium,High,675000.0,1577,328,65.0,52,84,320,68
183244,A. Redmayne,31,67,67,67,0,Medium,Medium,500000.0,1046,375,50.0,34,69,200,64
183249,R. Bobadilla,33,70,70,70,0,High,Medium,1100000.0,1874,393,70.0,65,87,376,59
183251,S. Lang,31,62,62,62,0,Medium,Medium,275000.0,1645,345,52.0,53,56,300,63
183254,Paulo Vinícius,35,73,73,73,0,Low,High,1200000.0,1760,359,70.0,65,90,361,72
183256,H. Saivet,29,66,67,66,0,High,High,625000.0,1921,391,67.0,52,59,338,58
183277,E. Hazard,29,88,88,88,0,High,Medium,58000000.0,2105,446,90.0,82,63,361,86
183280,A. Rami,34,75,75,75,0,Medium,Medium,2500000.0,1655,361,74.0,63,91,338,71
183283,J. Taravel,33,66,66,66,0,Medium,Medium,300000.0,1567,320,70.0,44,77,264,59
183284,A. Chedjou,35,70,70,70,0,Medium,Medium,550000.0,1684,342,56.0,34,70,293,66
183285,M. Sakho,30,76,76,76,0,Medium,High,6000000.0,1668,358,75.0,53,90,306,70
183287,F. Lemoine,33,72,72,72,0,Medium,High,1500000.0,1884,376,70.0,82,67,361,64
183288,Y. Benalouane,33,69,69,69,0,Medium,High,500000.0,1640,329,63.0,37,78,295,65
183315,D. González,37,71,71,71,0,Medium,Medium,240000.0,1137,387,45.0,26,73,223,66
183332,F. Bartels,33,73,74,73,0,High,Medium,2400000.0,1825,381,80.0,34,50,292,74
183336,P. Helland,30,68,68,68,0,High,Medium,850000.0,1847,389,66.0,62,72,336,67
183339,J. Berget,29,70,70,70,0,High,High,1700000.0,1915,411,70.0,92,73,351,67
183346,F. Frei,31,74,74,74,0,High,Medium,4300000.0,2046,425,76.0,82,73,371,72
183347,J. Leutwiler,31,64,64,64,0,Medium,Medium,300000.0,1184,363,53.0,41,64,230,58
183353,Víctor Díaz,32,78,78,78,0,Medium,High,6500000.0,1936,414,64.0,81,72,363,75
183376,L. Fejsa,31,75,76,75,0,Low,High,5000000.0,1873,393,72.0,71,77,356,72
183382,G. Mandjeck,31,71,71,71,0,Medium,High,1800000.0,1835,398,73.0,71,77,329,65
183389,G. Sio,31,74,74,74,0,High,Low,5000000.0,1925,403,75.0,80,79,384,70
183394,M. Sissoko,30,79,80,79,0,High,High,11500000.0,2130,462,75.0,91,90,404,78
183412,C. Schorch,31,64,64,64,0,Medium,Medium,325000.0,1494,325,65.0,61,82,288,64
183414,D. Di Gennaro,32,66,67,66,0,High,Medium,475000.0,1862,387,67.0,60,65,324,65
183420,Cordero,32,65,65,65,0,Medium,Medium,400000.0,1796,375,58.0,61,67,330,63
183422,J. Howson,32,70,72,70,0,High,Medium,1100000.0,2001,416,74.0,86,66,374,71
183425,T. Elliott,29,64,64,64,0,High,Medium,450000.0,1637,356,57.0,69,84,335,60
183426,D. Schwaab,30,76,76,76,0,Medium,Medium,6000000.0,1819,385,72.0,74,75,305,74
183427,F. Delph,30,77,77,77,0,Medium,High,7500000.0,2053,428,75.0,76,64,363,77
183442,J. Henry,31,69,69,69,0,Medium,Medium,925000.0,1831,387,71.0,79,63,339,63
183449,J. Jacobson,33,69,69,69,0,Medium,Medium,475000.0,1900,394,62.0,82,70,352,65
183454,E. Pisano,32,67,69,67,0,High,Medium,475000.0,1773,369,69.0,63,79,333,69
183465,J. Rodwell,29,67,67,67,0,Medium,Medium,650000.0,1838,379,69.0,46,71,326,58
183466,K. Sheppard,29,61,61,61,0,High,High,250000.0,1642,350,58.0,69,74,331,55
183475,S. Grytebust,30,72,72,72,0,Medium,Medium,2100000.0,1205,399,61.0,34,57,218,64
183480,J. Spence,29,68,68,68,0,Medium,High,750000.0,1730,376,57.0,73,69,318,62
183483,K. Mitroglou,32,73,73,73,0,Medium,Medium,3200000.0,1699,354,74.0,60,86,374,72
183486,S. Wüthrich,29,68,68,68,0,High,Medium,875000.0,1804,379,56.0,75,63,316,61
183490,J. van den Bergh,33,69,69,69,0,Medium,Medium,475000.0,1713,367,63.0,66,68,299,65
