age,ova,bov,pot,growth,value,total_stats,base_stats,composure,stamina,strength,power,reactions
31,62,63,62,0,240000.0,1638,349,61.0,73,55,321,67
30,67,67,67,0,700000.0,1863,390,63.0,68,72,342,62
30,69,69,69,0,1000000.0,1772,359,74.0,72,84,384,73
37,72,72,72,0,1100000.0,1654,330,75.0,31,88,327,70
31,72,73,72,0,2700000.0,1957,420,70.0,71,81,351,70
31,77,77,77,0,5500000.0,1142,399,61.0,32,71,216,75
31,79,79,79,0,9500000.0,1797,377,84.0,60,78,304,72
32,77,77,77,0,5500000.0,1699,355,73.0,64,78,320,72
32,86,86,86,0,35500000.0,2144,444,80.0,90,79,422,88
36,72,72,72,0,525000.0,1211,399,53.0,45,66,236,67
31,80,80,80,0,13500000.0,1973,425,83.0,73,92,388,80
33,81,81,81,0,10500000.0,2068,430,84.0,65,85,376,81
33,77,77,77,0,4200000.0,1550,333,79.0,63,83,271,70
34,65,64,65,0,275000.0,1587,332,65.0,50,73,318,65
31,62,62,62,0,275000.0,1588,348,59.0,65,73,319,58
34,64,64,64,0,170000.0,1558,327,70.0,63,70,283,66
34,74,74,74,0,3000000.0,1843,389,74.0,70,86,376,70
34,71,71,71,0,875000.0,1602,340,64.0,55,82,304,67
28,62,62,62,0,250000.0,1597,336,61.0,54,77,349,58
31,65,65,65,0,375000.0,1779,375,77.0,67,61,326,62
33,68,68,68,0,425000.0,1681,360,65.0,81,81,357,59
33,80,80,80,0,7000000.0,2062,426,75.0,68,78,376,76
30,75,75,75,0,4500000.0,1202,408,45.0,35,68,237,74
31,72,71,72,0,2800000.0,1699,346,68.0,54,91,364,69
27,58,59,58,0,130000.0,1556,337,61.0,58,72,293,51
28,66,69,66,0,650000.0,1819,388,68.0,61,78,344,60
31,67,67,67,0,550000.0,1758,383,65.0,80,74,324,65
28,80,78,80,0,15500000.0,1944,412,74.0,67,72,366,78
30,85,85,85,0,35500000.0,2181,449,86.0,81,59,359,84
31,79,79,79,0,9000000.0,2047,433,82.0,72,65,349,78
31,73,72,73,0,2700000.0,1642,350,71.0,53,79,296,66
33,69,70,69,0,625000.0,1967,417,66.0,75,69,357,71
27,69,68,69,0,1000000.0,1740,369,65.0,63,62,297,67
34,73,73,73,0,2000000.0,1958,411,63.0,68,58,355,70
31,72,72,72,0,2700000.0,1942,401,74.0,62,70,349,65
38,67,67,67,0,275000.0,1693,338,71.0,48,75,335,68
36,64,64,64,0,80000.0,1727,352,62.0,50,66,298,62
33,76,76,76,0,3600000.0,1725,361,65.0,75,90,356,66
32,62,62,62,0,190000.0,1747,368,64.0,83,69,336,58
35,73,73,73,0,1100000.0,1862,394,68.0,52,59,257,73
31,82,82,82,0,19500000.0,2030,434,79.0,77,59,333,80
32,70,72,70,0,1200000.0,1725,371,56.0,69,86,360,70
33,78,76,78,0,6000000.0,2022,420,78.0,71,72,366,70
32,69,69,69,0,675000.0,1480,313,53.0,34,79,283,63
29,73,74,73,0,2100000.0,1977,417,61.0,68,44,317,74
31,74,74,74,0,4200000.0,1588,331,71.0,63,77,307,77
34,78,78,78,0,4500000.0,1231,424,65.0,34,71,237,74
37,68,68,68,0,90000.0,1139,375,44.0,30,60,226,64
35,64,64,64,0,140000.0,1507,328,61.0,83,92,363,56
38,65,65,65,0,110000.0,1486,308,67.0,72,84,301,58
39,68,69,68,0,240000.0,1915,369,80.0,51,59,326,61
33,74,74,74,0,2700000.0,1931,411,78.0,78,75,343,73
32,74,75,74,0,4500000.0,1866,387,76.0,69,71,353,78
32,77,78,77,0,6500000.0,2039,421,80.0,58,60,329,73
31,74,74,74,0,4100000.0,1905,413,65.0,77,75,339,72
31,78,77,78,0,9500000.0,1868,396,72.0,72,72,373,70
31,65,67,65,0,475000.0,1775,372,72.0,78,62,337,59
34,83,83,83,0,13500000.0,1918,408,83.0,70,81,380,83
25,75,75,77,2,4100000.0,1755,378,61.0,51,80,295,60
32,65,65,65,0,350000.0,1748,358,69.0,92,81,386,58
36,66,66,66,0,200000.0,1775,354,72.0,53,67,306,67
36,76,76,76,0,1600000.0,1963,402,82.0,62,68,311,80
36,65,65,65,0,190000.0,1732,364,72.0,64,81,357,62
32,71,71,71,0,1800000.0,1881,393,78.0,74,58,333,73
33,65,65,65,0,250000.0,1596,315,65.0,55,77,323,62
31,72,72,72,0,2200000.0,1921,414,73.0,79,75,344,70
35,72,71,72,0,850000.0,1169,414,63.0,25,63,219,64
32,72,72,72,0,2000000.0,1707,356,77.0,51,79,325,72
31,75,75,75,0,6000000.0,1933,398,78.0,60,58,334,74
29,68,68,68,0,900000.0,1603,334,67.0,63,80,307,66
29,85,85,85,0,37000000.0,2267,475,86.0,93,74,399,86
30,75,75,75,0,6000000.0,1947,405,76.0,71,71,346,74
32,64,64,64,0,300000.0,1767,379,54.0,77,75,331,60
32,68,68,68,0,550000.0,1818,378,64.0,77,58,326,70
33,68,70,68,0,575000.0,1805,381,67.0,73,70,351,65
33,71,71,71,0,0.0,1778,372,65.0,66,82,373,63
30,72,72,72,0,2600000.0,1787,389,76.0,74,85,341,68
30,74,74,74,0,4600000.0,1885,408,74.0,79,79,366,72
32,72,72,72,0,2000000.0,1617,349,58.0,78,85,331,65
30,64,64,64,0,300000.0,1550,328,61.0,81,74,303,59
34,73,73,73,0,1500000.0,1573,330,74.0,34,80,271,73
31,68,69,68,0,650000.0,1844,395,64.0,68,74,346,57
30,73,72,73,0,3000000.0,1651,361,65.0,64,78,292,67
31,82,82,82,0,19500000.0,2153,454,80.0,81,76,406,79
35,72,72,72,0,875000.0,1842,394,76.0,53,75,342,70
26,70,68,71,1,1200000.0,1756,361,65.0,62,58,314,66
30,56,58,56,0,70000.0,1563,326,61.0,53,58,284,55
35,74,74,74,0,1500000.0,1195,410,33.0,34,74,237,70
33,71,72,71,0,950000.0,1894,382,73.0,57,81,344,70
27,70,71,70,0,1400000.0,1708,359,58.0,58,43,255,70
33,67,67,67,0,475000.0,1705,353,59.0,70,64,344,66
33,69,69,69,0,500000.0,1704,343,64.0,73,68,324,66
30,72,72,72,0,2500000.0,1625,353,65.0,56,75,297,65
32,73,73,73,0,3000000.0,2014,423,72.0,76,70,361,75
33,70,70,70,0,875000.0,1913,394,70.0,74,76,357,70
28,69,69,69,0,1100000.0,1784,373,65.0,62,63,342,65
32,59,60,59,0,100000.0,1626,331,63.0,70,74,322,57
32,65,65,65,0,325000.0,1062,360,13.0,28,63,204,62
31,70,70,70,0,0.0,1651,334,75.0,69,73,345,70
33,83,81,83,0,16500000.0,2094,442,80.0,79,87,395,88
34,79,79,79,0,4700000.0,1863,393,78.0,68,84,347,73
33,73,73,73,0,1800000.0,1799,385,69.0,72,73,315,74
30,77,78,77,0,8500000.0,1909,394,78.0,49,68,346,77
30,67,67,67,0,0.0,1676,371,57.0,62,75,323,67
33,83,83,83,0,15000000.0,2241,470,80.0,86,83,416,85
32,60,60,60,0,130000.0,1508,307,49.0,66,73,282,63
32,69,69,69,0,700000.0,1894,398,65.0,68,75,341,66
30,68,68,68,0,875000.0,1777,369,70.0,70,75,352,67
32,72,72,72,0,2000000.0,1588,320,62.0,61,88,284,69
30,79,79,79,0,10000000.0,1857,412,71.0,65,93,367,76
33,71,71,71,0,1300000.0,1160,383,62.0,41,37,196,70
33,63,63,63,0,170000.0,1721,363,58.0,74,65,304,65
30,70,72,70,0,1700000.0,1799,392,70.0,91,63,351,70
32,66,66,66,0,500000.0,1758,379,63.0,65,65,316,64
29,77,77,77,0,1600000.0,1343,433,61.0,33,69,235,80
35,61,61,61,0,80000.0,1597,327,60.0,74,74,343,57
33,75,75,75,0,3100000.0,1678,363,69.0,69,85,293,71
29,76,75,76,0,7500000.0,2025,418,70.0,72,64,370,73
31,65,65,65,0,475000.0,1720,379,58.0,68,67,301,58
32,74,74,74,0,3600000.0,1534,324,69.0,51,74,281,65
31,70,70,70,0,1300000.0,1785,375,69.0,78,72,330,69
33,74,74,74,0,2700000.0,1505,329,76.0,55,89,322,67
31,75,76,75,0,5500000.0,1994,413,79.0,84,70,375,76
34,67,67,67,0,325000.0,1135,369,42.0,25,61,205,65
32,75,75,75,0,5500000.0,1858,394,77.0,67,86,383,79
31,71,71,71,0,1500000.0,1322,408,62.0,45,56,237,70
36,69,69,69,0,180000.0,1172,399,62.0,26,72,235,61
30,71,70,71,0,0.0,1812,386,71.0,76,42,315,61
33,73,73,73,0,2300000.0,1989,417,66.0,80,58,341,69
33,59,59,59,0,80000.0,1195,332,55.0,30,61,214,60
34,59,62,59,0,50000.0,1663,336,57.0,70,73,322,58
31,67,67,67,0,500000.0,1031,366,35.0,30,51,189,60
38,59,59,59,0,50000.0,1576,320,65.0,34,67,281,65
31,67,68,67,0,575000.0,1946,403,62.0,81,79,381,70
33,71,71,71,0,1400000.0,1808,379,71.0,70,64,321,69
32,67,67,67,0,500000.0,1734,358,60.0,71,77,364,65
31,63,63,63,0,240000.0,1139,372,63.0,37,65,222,60
33,64,64,64,0,275000.0,1612,332,59.0,65,80,339,64
31,70,70,70,0,1100000.0,1073,361,45.0,33,33,185,68
31,69,69,69,0,925000.0,1807,373,66.0,61,54,321,69
37,55,55,55,0,8000.0,1130,322,36.0,41,72,229,48
31,71,71,71,0,1700000.0,1917,408,65.0,75,72,339,68
32,62,62,62,0,180000.0,1058,362,56.0,28,26,172,58
34,85,85,85,0,14500000.0,1875,396,80.0,62,85,346,74
34,82,82,82,0,9500000.0,1405,461,53.0,45,68,263,78
33,76,76,76,0,3600000.0,1901,403,78.0,61,72,353,70
32,71,71,71,0,1400000.0,1198,395,47.0,34,61,231,64
30,88,88,88,0,55000000.0,2150,447,88.0,75,73,355,89
28,69,69,69,0,0.0,1728,361,66.0,67,53,315,65
38,76,76,76,0,0.0,1236,417,68.0,40,52,230,74
32,73,73,73,0,3100000.0,1975,408,83.0,63,60,341,71
32,75,75,75,0,4400000.0,1936,403,70.0,81,66,367,73
32,63,63,63,0,230000.0,1751,382,47.0,75,80,359,52
34,70,70,70,0,650000.0,1460,294,63.0,58,77,260,64
28,72,71,72,0,3100000.0,1786,370,70.0,54,57,300,68
28,70,72,70,0,1000000.0,1869,407,61.0,76,75,358,79
33,67,67,67,0,400000.0,1048,360,49.0,29,67,215,65
36,75,75,75,0,1200000.0,2030,419,72.0,70,70,367,71
32,64,64,64,0,275000.0,1097,348,60.0,31,65,217,62
31,74,74,74,0,5000000.0,1769,362,75.0,32,91,357,74
29,67,69,67,0,750000.0,1801,385,65.0,52,71,322,65
35,73,73,73,0,1300000.0,1872,393,75.0,84,67,354,63
28,67,66,67,0,750000.0,1608,338,60.0,43,74,307,66
33,76,76,76,0,0.0,1930,402,77.0,65,61,351,71
33,72,73,72,0,1500000.0,1827,391,73.0,52,76,341,64
30,64,64,64,0,425000.0,1733,371,53.0,73,71,357,64
30,73,73,73,0,3200000.0,1870,390,68.0,63,77,344,73
31,77,77,77,0,6500000.0,1995,420,75.0,66,65,345,80
33,75,75,75,0,3100000.0,1754,368,78.0,62,77,343,69
32,77,77,77,0,7000000.0,1940,406,76.0,70,59,347,76
34,74,74,74,0,2500000.0,1047,393,26.0,21,66,205,75
34,61,61,61,0,130000.0,1636,353,64.0,75,87,371,60
32,65,65,65,0,350000.0,1481,322,67.0,65,74,282,61
31,71,71,71,0,2100000.0,1827,369,61.0,54,60,341,61
33,79,79,79,0,7500000.0,2067,441,71.0,79,80,365,74
34,64,64,64,0,130000.0,1416,306,61.0,81,82,329,52
32,76,76,76,0,6000000.0,1914,392,78.0,69,91,404,77
30,76,76,76,0,6000000.0,1755,363,68.0,62,76,337,71
30,76,76,76,0,7500000.0,1994,415,70.0,78,60,339,74
29,66,66,66,0,550000.0,1559,348,60.0,78,84,303,60
30,74,74,74,0,3800000.0,1247,409,54.0,43,66,243,69
35,70,70,70,0,825000.0,1788,370,73.0,62,76,346,65
31,73,73,73,0,3500000.0,1909,400,66.0,66,66,343,70
35,67,67,67,0,220000.0,1695,362,64.0,69,64,305,65
34,66,66,66,0,0.0,1787,370,64.0,67,67,335,62
34,71,71,71,0,1200000.0,1784,376,74.0,59,84,344,65
30,70,71,70,0,1600000.0,1832,373,69.0,34,66,277,72
32,69,69,69,0,675000.0,1577,328,65.0,52,84,320,68
31,67,67,67,0,500000.0,1046,375,50.0,34,69,200,64
33,70,70,70,0,1100000.0,1874,393,70.0,65,87,376,59
31,62,62,62,0,275000.0,1645,345,52.0,53,56,300,63
35,73,73,73,0,1200000.0,1760,359,70.0,65,90,361,72
29,66,67,66,0,625000.0,1921,391,67.0,52,59,338,58
29,88,88,88,0,58000000.0,2105,446,90.0,82,63,361,86
34,75,75,75,0,2500000.0,1655,361,74.0,63,91,338,71
33,66,66,66,0,300000.0,1567,320,70.0,44,77,264,59
35,70,70,70,0,550000.0,1684,342,56.0,34,70,293,66
30,76,76,76,0,6000000.0,1668,358,75.0,53,90,306,70
33,72,72,72,0,1500000.0,1884,376,70.0,82,67,361,64
33,69,69,69,0,500000.0,1640,329,63.0,37,78,295,65
37,71,71,71,0,240000.0,1137,387,45.0,26,73,223,66
33,73,74,73,0,2400000.0,1825,381,80.0,34,50,292,74
30,68,68,68,0,850000.0,1847,389,66.0,62,72,336,67
29,70,70,70,0,1700000.0,1915,411,70.0,92,73,351,67
31,74,74,74,0,4300000.0,2046,425,76.0,82,73,371,72
31,64,64,64,0,300000.0,1184,363,53.0,41,64,230,58
32,78,78,78,0,6500000.0,1936,414,64.0,81,72,363,75
31,75,76,75,0,5000000.0,1873,393,72.0,71,77,356,72
31,71,71,71,0,1800000.0,1835,398,73.0,71,77,329,65
31,74,74,74,0,5000000.0,1925,403,75.0,80,79,384,70
30,79,80,79,0,11500000.0,2130,462,75.0,91,90,404,78
31,64,64,64,0,325000.0,1494,325,65.0,61,82,288,64
32,66,67,66,0,475000.0,1862,387,67.0,60,65,324,65
32,65,65,65,0,400000.0,1796,375,58.0,61,67,330,63
32,70,72,70,0,1100000.0,2001,416,74.0,86,66,374,71
29,64,64,64,0,450000.0,1637,356,57.0,69,84,335,60
30,76,76,76,0,6000000.0,1819,385,72.0,74,75,305,74
30,77,77,77,0,7500000.0,2053,428,75.0,76,64,363,77
31,69,69,69,0,925000.0,1831,387,71.0,79,63,339,63
33,69,69,69,0,475000.0,1900,394,62.0,82,70,352,65
32,67,69,67,0,475000.0,1773,369,69.0,63,79,333,69
29,67,67,67,0,650000.0,1838,379,69.0,46,71,326,58
29,61,61,61,0,250000.0,1642,350,58.0,69,74,331,55
30,72,72,72,0,2100000.0,1205,399,61.0,34,57,218,64
29,68,68,68,0,750000.0,1730,376,57.0,73,69,318,62
32,73,73,73,0,3200000.0,1699,354,74.0,60,86,374,72
29,68,68,68,0,875000.0,1804,379,56.0,75,63,316,61
33,69,69,69,0,475000.0,1713,367,63.0,66,68,299,65
30,74,74,74,0,4600000.0,1701,370,71.0,68,83,318,70
34,76,76,76,0,3400000.0,1222,414,60.0,33,66,234,72
35,79,79,79,0,4000000.0,2092,435,78.0,75,69,392,80
30,83,83,83,0,20500000.0,2172,466,78.0,86,80,407,80
31,66,66,66,0,425000.0,1114,366,55.0,39,79,233,64
30,70,70,70,0,1700000.0,1832,372,76.0,63,61,326,74
30,76,76,76,0,6500000.0,2027,422,64.0,68,70,354,70
31,76,76,76,0,7000000.0,1884,398,65.0,67,60,344,73
31,66,66,66,0,475000.0,1812,369,75.0,77,62,329,64
30,73,73,73,0,3700000.0,1921,382,71.0,78,32,317,72
26,65,66,66,1,625000.0,1628,341,64.0,63,57,308,59
31,73,73,73,0,3000000.0,1843,399,70.0,88,71,345,72
31,72,72,72,0,2300000.0,1581,328,71.0,66,76,335,73
31,67,67,67,0,550000.0,1694,354,70.0,59,67,297,64
31,70,70,70,0,1100000.0,1210,384,35.0,36,69,250,67
31,74,74,74,0,4200000.0,1472,318,67.0,52,83,272,71
31,75,75,75,0,0.0,1848,398,75.0,73,77,359,74
33,72,72,72,0,1400000.0,1874,392,65.0,76,76,359,72
32,81,81,81,0,14000000.0,2046,425,87.0,73,73,371,83
31,76,76,76,0,7000000.0,1811,375,81.0,80,76,371,82
32,73,75,73,0,2600000.0,1934,410,70.0,85,87,380,73
31,68,68,68,0,775000.0,1693,356,67.0,55,36,277,65
34,64,64,64,0,200000.0,1075,355,38.0,24,69,215,63
35,65,65,65,0,150000.0,1121,373,50.0,41,64,236,56
31,71,71,71,0,1800000.0,1577,348,66.0,66,92,329,67
25,72,74,75,3,2400000.0,2038,434,61.0,93,61,364,69
33,69,69,69,0,500000.0,1927,393,69.0,74,69,363,68
31,70,70,70,0,1500000.0,1915,401,70.0,81,82,374,69
34,75,75,75,0,2900000.0,1284,417,57.0,32,79,251,71
32,69,69,69,0,675000.0,1521,327,60.0,55,80,293,66
25,66,66,67,1,600000.0,1839,382,61.0,81,67,359,70
30,70,70,70,0,1700000.0,1829,379,67.0,72,82,373,67
30,86,86,86,0,36500000.0,2220,465,82.0,91,78,399,86
35,66,66,66,0,300000.0,1573,324,59.0,54,85,329,69
32,74,74,74,0,4500000.0,1737,372,74.0,66,85,367,77
30,72,72,72,0,2500000.0,1368,289,54.0,51,77,266,65
31,71,71,71,0,1800000.0,1701,346,74.0,61,84,327,64
31,70,70,70,0,1300000.0,1435,306,60.0,60,82,280,69
31,63,63,63,0,275000.0,1543,326,61.0,69,67,251,65
32,62,62,62,0,240000.0,1596,336,58.0,67,72,333,59
29,65,65,65,0,450000.0,1743,365,58.0,72,75,341,64
31,76,76,76,0,7000000.0,1882,393,68.0,69,58,344,74
32,65,65,65,0,325000.0,1044,373,54.0,24,72,217,56
34,64,64,64,0,240000.0,1573,333,69.0,67,85,347,63
36,66,66,66,0,230000.0,1660,338,65.0,61,73,341,63
30,69,69,69,0,1000000.0,1831,377,71.0,64,60,340,67
32,77,77,77,0,5500000.0,1680,363,72.0,63,80,333,74
32,74,74,74,0,4400000.0,1910,397,75.0,66,55,330,73
33,76,76,76,0,4700000.0,1925,408,74.0,84,60,343,75
30,64,64,64,0,425000.0,1824,368,62.0,75,59,335,63
31,79,78,79,0,8500000.0,1987,423,69.0,77,82,361,72
32,72,72,72,0,2000000.0,1780,374,82.0,67,72,346,67
33,75,75,75,0,4000000.0,1914,396,76.0,73,33,276,74
27,72,72,72,0,2100000.0,1939,408,61.0,73,70,360,72
32,87,87,87,0,39000000.0,2168,453,86.0,78,60,379,84
31,78,78,78,0,9000000.0,1980,413,70.0,62,48,337,75
31,79,79,79,0,11000000.0,1906,403,80.0,58,52,321,76
31,82,82,82,0,16500000.0,1924,418,84.0,60,88,357,82
32,75,75,75,0,5000000.0,1896,385,74.0,55,39,317,74
31,73,73,73,0,2900000.0,2019,419,73.0,68,65,353,69
28,68,67,68,0,925000.0,1684,370,69.0,76,90,372,66
33,74,74,74,0,2500000.0,1969,412,69.0,84,66,355,70
31,71,73,71,0,2100000.0,1951,424,66.0,80,85,381,73
30,73,72,73,0,3000000.0,1922,421,70.0,74,74,365,74
31,67,67,67,0,575000.0,1779,376,75.0,72,58,307,66
33,70,71,70,0,1100000.0,1889,391,74.0,70,72,371,68
33,73,73,73,0,1900000.0,1850,386,68.0,62,73,364,72
31,66,66,66,0,475000.0,1642,342,59.0,75,74,334,61
30,71,71,71,0,1900000.0,1589,345,71.0,69,80,306,69
32,70,70,70,0,1400000.0,1776,372,69.0,62,70,348,67
32,65,65,65,0,350000.0,1811,381,68.0,76,77,352,67
33,64,64,64,0,210000.0,1592,355,65.0,71,74,294,67
31,66,66,66,0,575000.0,1601,346,58.0,66,60,306,68
33,65,65,65,0,275000.0,1678,354,63.0,77,81,316,56
30,71,71,71,0,2300000.0,1869,395,72.0,73,67,351,72
30,72,72,72,0,2500000.0,1835,404,67.0,76,75,352,68
30,75,75,75,0,5500000.0,1706,361,72.0,54,77,300,76
30,66,66,66,0,425000.0,1132,373,56.0,33,67,231,67
31,77,77,77,0,8000000.0,1736,373,72.0,69,90,370,78
31,64,64,64,0,325000.0,1623,356,66.0,74,72,295,62
31,74,74,74,0,4200000.0,1600,347,64.0,65,89,313,70
31,67,67,67,0,500000.0,1082,383,54.0,27,68,233,59
31,85,85,85,0,28500000.0,2031,423,86.0,78,79,375,85
31,74,74,74,0,4900000.0,1845,383,82.0,58,49,329,67
29,72,72,72,0,3100000.0,1722,360,69.0,55,87,373,69
35,76,76,76,0,3200000.0,1888,382,80.0,32,70,308,73
32,73,73,73,0,3000000.0,1997,423,69.0,76,77,380,70
32,83,83,83,0,17000000.0,2035,439,78.0,82,81,383,81
32,68,68,68,0,725000.0,1645,347,74.0,45,75,311,62
30,65,65,65,0,525000.0,1589,344,65.0,68,65,329,68
32,76,76,76,0,6000000.0,1960,401,79.0,67,48,336,77
28,71,71,71,0,2400000.0,1811,378,68.0,72,69,349,69
29,73,73,73,0,3400000.0,1546,331,74.0,66,89,302,71
32,76,76,76,0,4900000.0,1563,321,73.0,51,83,294,71
31,82,82,82,0,20000000.0,2117,445,82.0,76,85,404,78
33,66,67,66,0,400000.0,1723,364,68.0,66,57,319,70
29,70,70,70,0,1700000.0,1933,405,71.0,73,74,358,67
30,66,66,66,0,425000.0,1026,351,54.0,22,68,188,59
32,68,68,68,0,550000.0,1775,385,67.0,81,75,331,65
28,67,68,67,0,675000.0,1883,395,73.0,75,69,357,68
32,75,75,75,0,5500000.0,2053,434,80.0,70,86,386,72
30,69,69,69,0,1000000.0,1701,355,72.0,47,85,337,71
29,64,64,64,0,375000.0,1754,365,58.0,63,56,319,63
28,85,83,85,0,39000000.0,2033,423,90.0,85,49,351,84
29,74,74,74,0,5500000.0,2001,426,77.0,76,78,365,74
30,67,67,67,0,600000.0,1940,396,72.0,69,70,354,71
31,77,77,77,0,6500000.0,1793,389,62.0,75,79,324,79
31,67,67,67,0,675000.0,1586,340,68.0,63,85,349,67
29,65,65,65,0,550000.0,1666,358,68.0,52,81,319,55
31,70,72,70,0,1600000.0,1803,393,63.0,61,62,315,61
28,64,65,64,0,375000.0,1597,339,62.0,70,68,336,60
30,69,69,69,0,850000.0,1725,364,66.0,67,70,319,65
33,85,85,85,0,18000000.0,1967,421,86.0,66,79,369,84
25,59,59,65,6,170000.0,1556,327,61.0,60,47,275,55
30,67,67,67,0,625000.0,1872,390,73.0,62,67,345,64
26,64,63,65,1,525000.0,1682,357,54.0,71,55,306,66
28,69,69,69,0,925000.0,1975,407,68.0,71,75,362,66
30,76,76,76,0,6000000.0,1923,410,78.0,75,62,329,74
30,70,70,70,0,1500000.0,1991,418,70.0,80,70,357,70
33,80,80,80,0,9000000.0,1925,404,82.0,75,42,308,78
30,84,84,84,0,24500000.0,2075,431,78.0,81,70,358,86
34,67,67,67,0,400000.0,1598,337,72.0,64,86,358,63
30,72,72,73,1,2400000.0,1206,410,58.0,39,66,248,67
31,70,70,70,0,1300000.0,1762,375,50.0,78,68,330,69
31,73,73,73,0,3600000.0,1842,382,73.0,58,71,340,74
29,63,64,63,0,375000.0,1593,342,57.0,62,66,322,60
30,71,71,71,0,2000000.0,1943,403,73.0,66,68,354,69
32,71,71,71,0,1500000.0,1935,411,72.0,70,70,355,71
27,72,72,72,0,2800000.0,1625,331,60.0,50,86,352,66
31,70,70,70,0,1600000.0,1773,383,59.0,69,78,353,68
30,79,79,79,0,12000000.0,2066,419,80.0,79,64,375,76
29,74,74,74,0,4600000.0,1939,409,71.0,75,77,370,67
33,66,66,66,0,0.0,1676,357,67.0,62,79,337,61
31,70,70,70,0,1600000.0,1816,390,61.0,78,62,338,63
31,77,77,77,0,8000000.0,2017,425,76.0,70,60,354,76
29,61,61,61,0,210000.0,1605,356,60.0,65,71,299,54
29,65,65,65,0,525000.0,1781,377,65.0,78,71,338,64
32,75,75,75,0,4400000.0,1922,405,70.0,77,70,361,72
31,66,66,66,0,575000.0,1554,320,66.0,56,77,310,66
30,68,68,68,0,875000.0,1670,346,75.0,62,72,340,71
34,73,73,73,0,1500000.0,1781,361,73.0,76,85,342,70
32,67,67,67,0,475000.0,1213,382,44.0,37,57,228,63
30,71,71,71,0,1900000.0,1877,401,72.0,78,62,315,70
34,66,66,66,0,240000.0,1560,325,57.0,47,82,311,59
34,77,77,77,0,4300000.0,2019,419,81.0,81,63,374,77
29,66,66,66,0,650000.0,1619,339,65.0,64,84,361,69
30,72,74,72,0,2900000.0,2004,415,78.0,90,60,354,77
31,67,67,67,0,675000.0,1685,340,67.0,47,82,339,67
30,73,73,73,0,3700000.0,1939,398,76.0,70,65,346,74
31,64,64,64,0,300000.0,1144,347,54.0,34,83,239,65
31,65,65,65,0,475000.0,1627,334,66.0,71,88,365,68
32,69,69,69,0,650000.0,1034,379,53.0,30,57,204,67
32,71,71,71,0,1900000.0,1724,351,75.0,65,87,359,73
25,60,60,62,2,120000.0,1161,331,61.0,33,33,177,58
32,72,72,72,0,2400000.0,1904,409,74.0,70,81,369,67
31,76,76,76,0,6500000.0,2026,414,78.0,69,63,339,75
30,64,64,64,0,375000.0,1664,347,57.0,90,83,356,61
31,69,68,69,0,950000.0,1668,358,70.0,70,93,366,66
31,66,66,66,0,550000.0,1765,359,61.0,67,63,325,61
34,65,65,65,0,200000.0,1479,319,59.0,50,90,325,63
31,76,76,76,0,7000000.0,1871,396,67.0,81,81,398,75
33,75,75,75,0,3100000.0,1651,339,68.0,72,92,330,70
31,66,66,66,0,575000.0,1712,371,60.0,77,72,340,61
30,79,79,79,0,12000000.0,1947,413,70.0,73,59,358,78
37,70,70,70,0,350000.0,1676,355,56.0,63,75,316,73
30,73,72,73,0,2600000.0,1155,407,47.0,42,78,232,66
32,67,67,67,0,600000.0,1763,372,62.0,64,59,337,63
31,80,80,80,0,13000000.0,2103,433,77.0,68,68,379,79
30,80,80,80,0,14000000.0,2050,434,82.0,82,74,368,81
31,80,78,80,0,10000000.0,2119,452,76.0,85,65,372,80
33,77,77,77,0,4000000.0,2079,440,70.0,88,70,380,74
30,69,69,69,0,1000000.0,1620,341,66.0,34,76,319,62
32,72,72,72,0,1900000.0,1920,408,62.0,79,62,336,68
30,76,76,76,0,6500000.0,2112,440,74.0,74,67,376,71
29,77,77,77,0,5500000.0,1933,399,61.0,83,63,392,72
32,71,71,71,0,1500000.0,1710,350,65.0,59,75,331,68
31,68,68,68,0,775000.0,1863,392,63.0,85,66,328,67
33,84,84,84,0,19000000.0,2034,434,79.0,88,53,369,82
30,74,74,74,0,5500000.0,1979,420,69.0,82,73,382,74
28,68,67,68,0,900000.0,1749,387,63.0,78,58,313,64
30,71,71,71,0,2300000.0,1811,383,73.0,65,63,332,70
34,82,82,82,0,8000000.0,2239,458,90.0,79,73,412,83
31,68,68,68,0,650000.0,1849,392,62.0,81,73,378,62
30,85,85,85,0,26000000.0,1315,464,45.0,35,74,250,82
31,77,78,77,0,7500000.0,1909,404,81.0,74,87,393,74
31,70,70,70,0,1600000.0,1601,336,70.0,43,72,294,68
35,71,71,71,0,725000.0,1565,335,70.0,54,76,327,70
33,66,66,66,0,325000.0,1766,364,64.0,72,82,372,63
30,76,76,76,0,6500000.0,2022,426,74.0,72,62,343,76
31,77,77,77,0,8000000.0,1942,412,73.0,68,84,380,75
32,72,72,72,0,2500000.0,1716,358,59.0,67,84,380,71
32,80,80,80,0,9500000.0,1982,415,84.0,85,81,394,80
30,76,76,76,0,6000000.0,1771,383,78.0,55,78,304,78
30,68,68,68,0,725000.0,1495,313,65.0,57,82,289,67
32,71,71,71,0,1500000.0,1901,403,77.0,73,66,340,72
31,75,74,75,0,0.0,2022,428,72.0,73,68,356,73
36,61,61,61,0,80000.0,1607,329,65.0,55,83,319,67
32,70,70,70,0,1100000.0,1739,347,72.0,61,82,359,70
35,71,71,71,0,650000.0,1098,385,59.0,36,70,235,64
28,77,77,77,0,9000000.0,1962,424,77.0,76,77,379,77
